Encontrar Chessboard;Ajustar Esquinas;Calcular Matriz;Proyectar Puntos
0.0047473907470703125;0.002457857131958008;0.0006401538848876953;0.0016794204711914062
0.004910945892333984;0.002945423126220703;0.0007004737854003906;0.0015914440155029297
0.008702754974365234;0.002295255661010742;0.0005939006805419922;0.0015726089477539062
0.00478816032409668;0.0019600391387939453;0.0005464553833007812;0.0017366409301757812
0.00440669059753418;0.0015130043029785156;0.00040221214294433594;0.0013206005096435547
0.0036263465881347656;0.0015368461608886719;0.00041294097900390625;0.0011262893676757812
0.004263162612915039;0.0013539791107177734;0.00038051605224609375;0.0010097026824951172
0.004046201705932617;0.001402139663696289;0.0004448890686035156;0.0011148452758789062
0.004618167877197266;0.0027320384979248047;0.0006561279296875;0.0015609264373779297
0.0038819313049316406;0.0014011859893798828;0.0003657341003417969;0.0008618831634521484
0.0043375492095947266;0.0014851093292236328;0.0004076957702636719;0.0008530616760253906
0.003604412078857422;0.0013768672943115234;0.00036215782165527344;0.0008594989776611328
0.0057849884033203125;0.0024788379669189453;0.000553131103515625;0.0015153884887695312
0.0038712024688720703;0.0013842582702636719;0.00040435791015625;0.0013833045959472656
0.003530740737915039;0.002144336700439453;0.000652313232421875;0.0015234947204589844
0.004427671432495117;0.001590728759765625;0.00045013427734375;0.0010211467742919922
0.003826141357421875;0.0016007423400878906;0.0005104541778564453;0.0010645389556884766
0.0039327144622802734;0.0014867782592773438;0.0004086494445800781;0.0009214878082275391
0.004535198211669922;0.0013611316680908203;0.0003561973571777344;0.0008246898651123047
0.0033502578735351562;0.0013074874877929688;0.0003757476806640625;0.0009508132934570312
0.003993511199951172;0.0012962818145751953;0.0003712177276611328;0.0008881092071533203
0.003368854522705078;0.0012655258178710938;0.0004153251647949219;0.0014286041259765625
0.0034809112548828125;0.002171754837036133;0.0006155967712402344;0.0011792182922363281
0.004319429397583008;0.0016295909881591797;0.0004818439483642578;0.0009875297546386719
0.005418300628662109;0.0022590160369873047;0.0005505084991455078;0.0014700889587402344
0.0045413970947265625;0.0024793148040771484;0.0006477832794189453;0.0017936229705810547
0.004144906997680664;0.0021190643310546875;0.0004985332489013672;0.0009324550628662109
0.004380702972412109;0.0015647411346435547;0.0004062652587890625;0.0009400844573974609
0.005812883377075195;0.0021860599517822266;0.0005266666412353516;0.0014166831970214844
0.003291606903076172;0.0013701915740966797;0.00036787986755371094;0.0008585453033447266
0.007145404815673828;0.0015511512756347656;0.0005269050598144531;0.0015630722045898438
0.006578207015991211;0.0017344951629638672;0.0003628730773925781;0.0008320808410644531
0.0075016021728515625;0.0016019344329833984;0.00039768218994140625;0.0009210109710693359
0.005487680435180664;0.0015168190002441406;0.0005695819854736328;0.0013720989227294922
0.0037479400634765625;0.0016155242919921875;0.0006186962127685547;0.0009446144104003906
0.01401662826538086;0.001516580581665039;0.0004477500915527344;0.0010333061218261719
0.008288383483886719;0.001270294189453125;0.0004818439483642578;0.0008568763732910156
0.014638423919677734;0.0015416145324707031;0.0004291534423828125;0.0008678436279296875
0.008743762969970703;0.0014350414276123047;0.0004379749298095703;0.0010404586791992188
0.021542072296142578;0.002199411392211914;0.0003941059112548828;0.0009400844573974609
0.017431020736694336;0.003038644790649414;0.0005717277526855469;0.0013659000396728516
0.014989137649536133;0.0016074180603027344;0.0011248588562011719;0.001878976821899414
0.012185335159301758;0.0016672611236572266;0.0003871917724609375;0.0008792877197265625
0.14182615280151367;0.0012402534484863281;0.0003268718719482422;0.0006892681121826172
0.11558794975280762;0.002075672149658203;0.0006461143493652344;0.0009644031524658203
0.1160118579864502;0.0009248256683349609;0.00026488304138183594;0.0007727146148681641
0.10358524322509766;0.0008847713470458984;0.00026607513427734375;0.0007581710815429688
0.10281682014465332;0.0010437965393066406;0.0002665519714355469;0.0006489753723144531
0.10520553588867188;0.0008759498596191406;0.00028014183044433594;0.0006086826324462891
0.09426569938659668;0.0008759498596191406;0.0002627372741699219;0.000644683837890625
0.12321853637695312;0.0010898113250732422;0.0003151893615722656;0.0008134841918945312
0.1285417079925537;0.001138448715209961;0.00030684471130371094;0.0007090568542480469
0.11435604095458984;0.0010912418365478516;0.0003256797790527344;0.0007469654083251953
0.10890650749206543;0.0008804798126220703;0.00026535987854003906;0.0006117820739746094
0.1044931411743164;0.0011110305786132812;0.00026702880859375;0.0006241798400878906
0.12470865249633789;0.0015473365783691406;0.0004410743713378906;0.0009088516235351562
0.10863876342773438;0.0009663105010986328;0.00038123130798339844;0.0006897449493408203
0.10211730003356934;0.0011699199676513672;0.00026726722717285156;0.00072479248046875
0.11532831192016602;0.0010750293731689453;0.0003132820129394531;0.0007309913635253906
0.12038540840148926;0.0014388561248779297;0.0005240440368652344;0.001617431640625
0.02438521385192871;0.0020895004272460938;0.0005674362182617188;0.0015549659729003906
0.1352856159210205;0.0008780956268310547;0.0002624988555908203;0.0006561279296875
0.10699033737182617;0.0012631416320800781;0.00043010711669921875;0.001079559326171875
0.1333479881286621;0.0009107589721679688;0.0003578662872314453;0.0006155967712402344
0.11384844779968262;0.0009262561798095703;0.00030159950256347656;0.0006365776062011719
0.10066533088684082;0.0008749961853027344;0.00035071372985839844;0.0006563663482666016
0.11113643646240234;0.0009644031524658203;0.0002796649932861328;0.0009033679962158203
0.10770535469055176;0.0009615421295166016;0.00026607513427734375;0.0006158351898193359
0.11155128479003906;0.0010592937469482422;0.000324249267578125;0.0007266998291015625
0.11253237724304199;0.0010402202606201172;0.00038123130798339844;0.0007078647613525391
0.11358499526977539;0.0011110305786132812;0.0003287792205810547;0.0007338523864746094
0.11687278747558594;0.0009284019470214844;0.00026988983154296875;0.0006146430969238281
0.1228489875793457;0.0009236335754394531;0.0002772808074951172;0.0006105899810791016
0.11502385139465332;0.0009508132934570312;0.0002684593200683594;0.0006155967712402344
0.10511541366577148;0.0012373924255371094;0.00026869773864746094;0.0006847381591796875
0.10793161392211914;0.0009303092956542969;0.0002663135528564453;0.0006151199340820312
0.11490774154663086;0.0013689994812011719;0.0003757476806640625;0.0007441043853759766
0.13663172721862793;0.0013115406036376953;0.0005328655242919922;0.0009746551513671875
0.13783550262451172;0.0009367465972900391;0.00026607513427734375;0.0006537437438964844
0.10618042945861816;0.0009443759918212891;0.00026798248291015625;0.0006163120269775391
0.1309828758239746;0.0009791851043701172;0.0004744529724121094;0.0006730556488037109
0.10620546340942383;0.0011341571807861328;0.00031638145446777344;0.0007793903350830078
0.11251616477966309;0.0009796619415283203;0.0002791881561279297;0.0006499290466308594
0.10547876358032227;0.0008728504180908203;0.0002579689025878906;0.00058746337890625
0.10326194763183594;0.0009953975677490234;0.00026726722717285156;0.0006146430969238281
0.12491893768310547;0.0010852813720703125;0.0003058910369873047;0.0007905960083007812
0.12809014320373535;0.0010874271392822266;0.000331878662109375;0.0007510185241699219
0.16835951805114746;0.0024001598358154297;0.0006313323974609375;0.004532575607299805
0.2111966609954834;0.0014500617980957031;0.00045943260192871094;0.0013172626495361328
0.14297747611999512;0.0018162727355957031;0.0005419254302978516;0.0011749267578125
0.16109132766723633;0.0009436607360839844;0.00026726722717285156;0.0006282329559326172
0.1060340404510498;0.001074075698852539;0.00030875205993652344;0.0007150173187255859
0.11707258224487305;0.002555370330810547;0.0005195140838623047;0.0010750293731689453
0.158097505569458;0.0020656585693359375;0.0006961822509765625;0.0013210773468017578
0.10945534706115723;0.000949859619140625;0.00026917457580566406;0.0006239414215087891
0.136260986328125;0.0009050369262695312;0.0002815723419189453;0.0006206035614013672
0.10846257209777832;0.0009088516235351562;0.00027060508728027344;0.0006186962127685547
0.11412191390991211;0.0011343955993652344;0.00026679039001464844;0.0006191730499267578
0.12134742736816406;0.0011696815490722656;0.0003523826599121094;0.0006823539733886719
0.10889673233032227;0.0010614395141601562;0.00027060508728027344;0.0006208419799804688
0.14136099815368652;0.0015811920166015625;0.00040078163146972656;0.0008678436279296875
0.13893580436706543;0.0013616085052490234;0.0003285408020019531;0.0008513927459716797
0.13190889358520508;0.0011932849884033203;0.0003552436828613281;0.0008127689361572266
0.11142587661743164;0.002494335174560547;0.0005826950073242188;0.0011129379272460938
0.15417957305908203;0.001623392105102539;0.00042057037353515625;0.0008428096771240234
0.14617490768432617;0.0010519027709960938;0.00028204917907714844;0.0005910396575927734
0.12920498847961426;0.0009129047393798828;0.0002930164337158203;0.0008826255798339844
0.1286318302154541;0.0011355876922607422;0.0004699230194091797;0.0015316009521484375
0.17223834991455078;0.0017938613891601562;0.0007140636444091797;0.0011363029479980469
0.13086438179016113;0.0009491443634033203;0.0002865791320800781;0.0006184577941894531
0.17167973518371582;0.0014281272888183594;0.00047516822814941406;0.0012629032135009766
0.19244027137756348;0.0017998218536376953;0.0003991127014160156;0.0009276866912841797
0.16208791732788086;0.0017957687377929688;0.00035834312438964844;0.0008587837219238281
0.1513805389404297;0.0014188289642333984;0.00039267539978027344;0.0009908676147460938
0.2303166389465332;0.002500295639038086;0.0008871555328369141;0.0018079280853271484
0.3567078113555908;0.0032503604888916016;0.0007622241973876953;0.0017943382263183594
0.2501256465911865;0.0021600723266601562;0.000514984130859375;0.001031637191772461
0.1610574722290039;0.0017232894897460938;0.00048661231994628906;0.0011391639709472656
0.15585899353027344;0.0016613006591796875;0.00044274330139160156;0.0009758472442626953
0.16558623313903809;0.0014185905456542969;0.00035858154296875;0.0010159015655517578
0.15929174423217773;0.002045154571533203;0.00044608116149902344;0.0013191699981689453
0.19463896751403809;0.001567840576171875;0.0004215240478515625;0.0011334419250488281
0.16717123985290527;0.0016181468963623047;0.0006093978881835938;0.0012590885162353516
0.19852948188781738;0.002666473388671875;0.0006310939788818359;0.0016276836395263672
0.14739656448364258;0.0012438297271728516;0.0003228187561035156;0.0015823841094970703
0.15210175514221191;0.0021283626556396484;0.00040531158447265625;0.0009596347808837891
0.18645119667053223;0.0025305747985839844;0.0006926059722900391;0.0016283988952636719
0.014708995819091797;0.0024864673614501953;0.0005960464477539062;0.0017328262329101562
0.17509078979492188;0.0013091564178466797;0.0003974437713623047;0.0008821487426757812
0.20075273513793945;0.001714944839477539;0.00043964385986328125;0.0009272098541259766
0.20733189582824707;0.0013437271118164062;0.0003879070281982422;0.0008859634399414062
0.23840904235839844;0.0031652450561523438;0.0006885528564453125;0.001661539077758789
0.012812137603759766;0.0023560523986816406;0.0006225109100341797;0.0018706321716308594
0.013344049453735352;0.0015914440155029297;0.0004699230194091797;0.0011515617370605469
0.006154775619506836;0.002385854721069336;0.0008029937744140625;0.002996206283569336
0.19684863090515137;0.0015227794647216797;0.0006227493286132812;0.0010612010955810547
0.007885456085205078;0.0031328201293945312;0.0006778240203857422;0.0012776851654052734
0.006813526153564453;0.0031404495239257812;0.0006437301635742188;0.0016601085662841797
0.010810136795043945;0.0026216506958007812;0.0007333755493164062;0.002437114715576172
0.20234346389770508;0.0014946460723876953;0.0004105567932128906;0.0008966922760009766
0.15734267234802246;0.0013630390167236328;0.00040221214294433594;0.0009000301361083984
0.19225144386291504;0.001931905746459961;0.00046825408935546875;0.001051187515258789
0.15522432327270508;0.0013079643249511719;0.00027060508728027344;0.0006761550903320312
0.11270499229431152;0.0009057521820068359;0.0002560615539550781;0.0005960464477539062
0.11920428276062012;0.0010304450988769531;0.0002703666687011719;0.000667572021484375
0.11657834053039551;0.00125885009765625;0.0002682209014892578;0.0006136894226074219
0.11398196220397949;0.00112152099609375;0.0005567073822021484;0.0008177757263183594
0.10836625099182129;0.0009970664978027344;0.0002925395965576172;0.0006251335144042969
0.10556554794311523;0.0011396408081054688;0.0003147125244140625;0.0007441043853759766
0.012394428253173828;0.0026798248291015625;0.0005779266357421875;0.0009992122650146484
0.10545086860656738;0.001028299331665039;0.00029349327087402344;0.0006384849548339844
0.18381261825561523;0.002100706100463867;0.0004341602325439453;0.000957489013671875
0.16898417472839355;0.001214742660522461;0.0004215240478515625;0.0007908344268798828
0.11237120628356934;0.0009274482727050781;0.00032591819763183594;0.0006277561187744141
0.12649750709533691;0.0011186599731445312;0.0003437995910644531;0.0007469654083251953
0.11713957786560059;0.0008981227874755859;0.0002765655517578125;0.0006260871887207031
0.13867878913879395;0.0011620521545410156;0.0004832744598388672;0.0010061264038085938
0.12366056442260742;0.00124359130859375;0.00033593177795410156;0.0007255077362060547
0.13702130317687988;0.0013394355773925781;0.00037217140197753906;0.0008993148803710938
0.14868974685668945;0.0014042854309082031;0.0006327629089355469;0.0009369850158691406
0.13106966018676758;0.0009834766387939453;0.0002887248992919922;0.0006601810455322266
0.1294572353363037;0.0014569759368896484;0.00036263465881347656;0.0008614063262939453
0.14648222923278809;0.0012621879577636719;0.000308990478515625;0.0006475448608398438
0.21773386001586914;0.0019636154174804688;0.00038886070251464844;0.0009763240814208984
0.13600802421569824;0.0009760856628417969;0.0003006458282470703;0.000637054443359375
0.16087985038757324;0.001592397689819336;0.0003669261932373047;0.0008840560913085938
0.12176156044006348;0.001546621322631836;0.0004725456237792969;0.0010154247283935547
0.13526201248168945;0.0009877681732177734;0.0002703666687011719;0.0006589889526367188
0.11369705200195312;0.001276254653930664;0.0002830028533935547;0.0006051063537597656
0.13029146194458008;0.0010399818420410156;0.00032830238342285156;0.0006074905395507812
0.1069481372833252;0.0009319782257080078;0.0002567768096923828;0.0005915164947509766
0.1157677173614502;0.0012149810791015625;0.000308990478515625;0.0007827281951904297
0.12211942672729492;0.0011341571807861328;0.0003020763397216797;0.0006957054138183594
0.15496373176574707;0.0012867450714111328;0.00034999847412109375;0.0009369850158691406
0.14083051681518555;0.0011339187622070312;0.00032138824462890625;0.0007905960083007812
0.1460576057434082;0.0012640953063964844;0.00037980079650878906;0.0010256767272949219
0.13799405097961426;0.0014760494232177734;0.0004334449768066406;0.0009720325469970703
0.008236885070800781;0.002765655517578125;0.0006256103515625;0.0017011165618896484
0.14199090003967285;0.0013053417205810547;0.0007040500640869141;0.0009055137634277344
0.13401389122009277;0.0013859272003173828;0.0007154941558837891;0.0013942718505859375
0.010296821594238281;0.001443624496459961;0.0003821849822998047;0.0009295940399169922
0.16507697105407715;0.002313375473022461;0.00043892860412597656;0.0017044544219970703
0.18192744255065918;0.0012636184692382812;0.0005176067352294922;0.0008037090301513672
0.14176392555236816;0.0010762214660644531;0.0003025531768798828;0.0007176399230957031
0.12380385398864746;0.00103759765625;0.00027060508728027344;0.0006849765777587891
0.1164393424987793;0.0010721683502197266;0.0002925395965576172;0.0008008480072021484
0.10922598838806152;0.0009150505065917969;0.00029349327087402344;0.0007498264312744141
0.11712241172790527;0.0010950565338134766;0.0003311634063720703;0.0007252693176269531
0.17046880722045898;0.0011570453643798828;0.0003285408020019531;0.0007543563842773438
0.14854979515075684;0.0017075538635253906;0.00035381317138671875;0.0009095668792724609
0.15404105186462402;0.0024445056915283203;0.0003514289855957031;0.0009043216705322266
0.13363981246948242;0.0016655921936035156;0.0003876686096191406;0.0008273124694824219
0.09956765174865723;0.0009341239929199219;0.00029206275939941406;0.0006036758422851562
0.007123470306396484;0.002299785614013672;0.0006499290466308594;0.001275777816772461
0.08690762519836426;0.0008194446563720703;0.0002551078796386719;0.0005755424499511719
0.08685040473937988;0.0009512901306152344;0.00026988983154296875;0.0012385845184326172
0.09588027000427246;0.0012540817260742188;0.0003871917724609375;0.0008084774017333984
0.008939027786254883;0.001646280288696289;0.00036263465881347656;0.0007421970367431641
0.0992436408996582;0.001119852066040039;0.0004544258117675781;0.0006091594696044922
0.11996746063232422;0.0016620159149169922;0.0005924701690673828;0.0010738372802734375
0.13358235359191895;0.0023651123046875;0.0005731582641601562;0.0011205673217773438
0.0038313865661621094;0.0016303062438964844;0.0004506111145019531;0.0010874271392822266
0.004968881607055664;0.002020120620727539;0.0004925727844238281;0.0009655952453613281
0.014424800872802734;0.001999378204345703;0.0006551742553710938;0.0016298294067382812
0.02065896987915039;0.0023040771484375;0.0005590915679931641;0.0014965534210205078
0.011565446853637695;0.0012090206146240234;0.0005257129669189453;0.0010497570037841797
0.014361143112182617;0.0012671947479248047;0.00038313865661621094;0.0008156299591064453
0.10513186454772949;0.001058340072631836;0.00032138824462890625;0.0006837844848632812
0.11451268196105957;0.00099945068359375;0.0002677440643310547;0.0006196498870849609
0.10116696357727051;0.0009014606475830078;0.00026535987854003906;0.0006101131439208984
0.010028362274169922;0.0013251304626464844;0.00045180320739746094;0.0007643699645996094
0.014477729797363281;0.0013811588287353516;0.00045299530029296875;0.0013811588287353516
0.009482860565185547;0.0012621879577636719;0.0003108978271484375;0.0007169246673583984
0.008183717727661133;0.0029036998748779297;0.00038313865661621094;0.0009355545043945312
0.006412029266357422;0.0013349056243896484;0.00038909912109375;0.0009739398956298828
0.11592245101928711;0.0011801719665527344;0.0003409385681152344;0.0008513927459716797
0.01451873779296875;0.0012023448944091797;0.00033354759216308594;0.0007765293121337891
0.11942362785339355;0.0010495185852050781;0.00030875205993652344;0.00072479248046875
0.11762380599975586;0.0011425018310546875;0.0003497600555419922;0.000751495361328125
0.09955835342407227;0.0009832382202148438;0.0002849102020263672;0.0006527900695800781
0.10209465026855469;0.0013263225555419922;0.00042819976806640625;0.0012407302856445312
0.11023092269897461;0.0009257793426513672;0.00028133392333984375;0.0006475448608398438
0.10417580604553223;0.0008835792541503906;0.00026607513427734375;0.0006306171417236328
0.012649059295654297;0.0014736652374267578;0.0003991127014160156;0.0008556842803955078
0.12093448638916016;0.0013742446899414062;0.00034236907958984375;0.0007872581481933594
0.11769914627075195;0.001407623291015625;0.00035190582275390625;0.0008828639984130859
0.10919332504272461;0.0010657310485839844;0.0002963542938232422;0.0006258487701416016
0.15598297119140625;0.0017361640930175781;0.00037860870361328125;0.0008749961853027344
0.13315558433532715;0.0019490718841552734;0.00038695335388183594;0.0009846687316894531
0.17025113105773926;0.002047300338745117;0.0003845691680908203;0.0012202262878417969
0.17032599449157715;0.0022706985473632812;0.0005834102630615234;0.0012662410736083984
0.1975715160369873;0.0036978721618652344;0.0007944107055664062;0.001752614974975586
0.1427922248840332;0.0024797916412353516;0.0004830360412597656;0.0010085105895996094
0.137648344039917;0.0026955604553222656;0.00037407875061035156;0.0008692741394042969
0.1249544620513916;0.0026967525482177734;0.0004200935363769531;0.0007371902465820312
0.13245582580566406;0.0033228397369384766;0.0003502368927001953;0.0007293224334716797
