Encontrar Chessboard;Ajustar Esquinas;Calcular Matriz;Proyectar Puntos
0.003129720687866211;0.0015826225280761719;0.0005183219909667969;0.0011115074157714844
0.002301931381225586;0.0017399787902832031;0.0004067420959472656;0.00037670135498046875
0.0032088756561279297;0.002015352249145508;0.0008928775787353516;0.00074005126953125
0.00281524658203125;0.001312255859375;0.0004394054412841797;0.0005037784576416016
0.0028367042541503906;0.0010099411010742188;0.0002529621124267578;0.0003178119659423828
0.0028531551361083984;0.0009477138519287109;0.0003018379211425781;0.0003821849822998047
0.0022127628326416016;0.0008373260498046875;0.00026106834411621094;0.00032138824462890625
0.002026081085205078;0.0007755756378173828;0.0002434253692626953;0.0003285408020019531
0.0019578933715820312;0.0008113384246826172;0.0002722740173339844;0.0003879070281982422
0.002522706985473633;0.001117706298828125;0.0002551078796386719;0.00036907196044921875
0.0020287036895751953;0.0007948875427246094;0.00024700164794921875;0.0003554821014404297
0.0026373863220214844;0.0008039474487304688;0.0002377033233642578;0.000286102294921875
0.002783060073852539;0.0013570785522460938;0.00041961669921875;0.0005202293395996094
0.0028884410858154297;0.0009448528289794922;0.000263214111328125;0.0003180503845214844
0.0022325515747070312;0.0008525848388671875;0.0002970695495605469;0.0003380775451660156
0.002719879150390625;0.0008707046508789062;0.00024318695068359375;0.0002913475036621094
0.0021567344665527344;0.0008826255798339844;0.00028824806213378906;0.0003533363342285156
0.0022225379943847656;0.0012044906616210938;0.0003769397735595703;0.0003101825714111328
0.002398252487182617;0.0009543895721435547;0.0002918243408203125;0.0003497600555419922
0.002194643020629883;0.0008940696716308594;0.0002791881561279297;0.0003387928009033203
0.0021314620971679688;0.0008919239044189453;0.0003132820129394531;0.00047087669372558594
0.0022079944610595703;0.0007913112640380859;0.0002510547637939453;0.00033283233642578125
0.002240419387817383;0.0008099079132080078;0.00024890899658203125;0.0003285408020019531
0.002393007278442383;0.000789642333984375;0.0002486705780029297;0.00030112266540527344
0.0023136138916015625;0.0008373260498046875;0.00026345252990722656;0.00032401084899902344
0.0029387474060058594;0.0009429454803466797;0.0002963542938232422;0.000362396240234375
0.0026819705963134766;0.0011987686157226562;0.00034332275390625;0.0004658699035644531
0.0022814273834228516;0.0008237361907958984;0.00024127960205078125;0.00028514862060546875
0.002232074737548828;0.0007734298706054688;0.00023174285888671875;0.00031948089599609375
0.0028297901153564453;0.0008928775787353516;0.00030112266540527344;0.0003628730773925781
0.005938291549682617;0.0013992786407470703;0.00040721893310546875;0.0005238056182861328
0.003769397735595703;0.0008051395416259766;0.00025463104248046875;0.0003108978271484375
0.0037703514099121094;0.0008881092071533203;0.0002770423889160156;0.00047087669372558594
0.002960681915283203;0.0008070468902587891;0.0002982616424560547;0.0003044605255126953
0.002167224884033203;0.0009953975677490234;0.0002970695495605469;0.00032138824462890625
0.00899052619934082;0.0008089542388916016;0.00024437904357910156;0.00029349327087402344
0.004918813705444336;0.0011882781982421875;0.0004363059997558594;0.00036978721618652344
0.008188247680664062;0.0009348392486572266;0.0004715919494628906;0.0005257129669189453
0.0053577423095703125;0.0010976791381835938;0.00045013427734375;0.0005586147308349609
0.00908350944519043;0.0009393692016601562;0.00023794174194335938;0.00034427642822265625
0.007673978805541992;0.0009114742279052734;0.00023245811462402344;0.0003085136413574219
0.007405281066894531;0.000965118408203125;0.00024628639221191406;0.0003731250762939453
